objectID,name,slug,barcode,sku,price,special_price,brand,brand_label,category,description,image,in_stock
Webkul\Product\Models\ProductFlat::277224,محمود الفار بسطرمة بدون ثوم,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,2005801000000,2005801000000,814.95,529.95,112,محمود الفار,الجبن واللحوم الباردة ,محمود الفار بسطرمة بدون ثوم,,
Webkul\Product\Models\ProductFlat::277223,Mahmoud ELfar Pastrami without Garlic,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6222004194682,2005801000000,814.95,529.95,112,Mahmoud El Far,الجبن واللحوم الباردة ,<p>Mahmoud ELfar Pastrami without Garlic</p>,,
Webkul\Product\Models\ProductFlat::277228,محمود الفار بسطرمة بدون ثوم,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6222004199281,2005801000000,814.95,529.95,112,محمود الفار,الجبن واللحوم الباردة ,محمود الفار بسطرمة بدون ثوم,,
Webkul\Product\Models\ProductFlat::277227,Mahmoud ELfar Pastrami without Garlic,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6222004194606,2005801000000,814.95,529.95,112,Mahmoud El Far,الجبن واللحوم الباردة ,<p>Mahmoud ELfar Pastrami without Garlic</p>,,
Webkul\Product\Models\ProductFlat::277222,محمود الفار بسطرمة بدون ثوم,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6222220405869,2005801000000,814.95,529.95,112,محمود الفار,الجبن واللحوم الباردة ,محمود الفار بسطرمة بدون ثوم,,
Webkul\Product\Models\ProductFlat::277221,Mahmoud ELfar Pastrami without Garlic,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6222225407677,2005801000000,814.95,529.95,112,Mahmoud El Far,الجبن واللحوم الباردة ,<p>Mahmoud ELfar Pastrami without Garlic</p>,,
Webkul\Product\Models\ProductFlat::277220,محمود الفار بسطرمة بدون ثوم,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,2001843000000,2005801000000,814.95,529.95,112,محمود الفار,الجبن واللحوم الباردة ,محمود الفار بسطرمة بدون ثوم,,
Webkul\Product\Models\ProductFlat::277219,Mahmoud ELfar Pastrami without Garlic,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,2000118000000,2005801000000,814.95,529.95,112,Mahmoud El Far,الجبن واللحوم الباردة ,<p>Mahmoud ELfar Pastrami without Garlic</p>,,
Webkul\Product\Models\ProductFlat::369910,محمود الفار بسطرمة بدون ثوم,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,2000040000000,2005801000000,814.95,529.95,112,محمود الفار,الجبن واللحوم الباردة ,محمود الفار بسطرمة بدون ثوم,,
Webkul\Product\Models\ProductFlat::369909,Mahmoud ELfar Pastrami without Garlic,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,622222220427,2005801000000,814.95,529.95,112,Mahmoud El Far,الجبن واللحوم الباردة ,<p>Mahmoud ELfar Pastrami without Garlic</p>,,
Webkul\Product\Models\ProductFlat::277226,محمود الفار بسطرمة بدون ثوم,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6223006051225,2005801000000,814.95,529.95,112,محمود الفار,الجبن واللحوم الباردة ,محمود الفار بسطرمة بدون ثوم,,
Webkul\Product\Models\ProductFlat::277225,Mahmoud ELfar Pastrami without Garlic,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6224002781024,2005801000000,814.95,529.95,112,Mahmoud El Far,الجبن واللحوم الباردة ,<p>Mahmoud ELfar Pastrami without Garlic</p>,,
Webkul\Product\Models\ProductFlat::419166,محمود الفار بسطرمة بدون ثوم,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,8690146091196,2005801000000,814.95,529.95,112,محمود الفار,الجبن واللحوم الباردة ,محمود الفار بسطرمة بدون ثوم,,
Webkul\Product\Models\ProductFlat::419164,Mahmoud ELfar Pastrami without Garlic,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6224002781055,2005801000000,814.95,529.95,112,Mahmoud El Far,الجبن واللحوم الباردة ,<p>Mahmoud ELfar Pastrami without Garlic</p>,,
Webkul\Product\Models\ProductFlat::1237522,محمود الفار بسطرمة بدون ثوم,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6224002781031,2005801000000,814.95,529.95,112,محمود الفار,الجبن واللحوم الباردة ,محمود الفار بسطرمة بدون ثوم,,
Webkul\Product\Models\ProductFlat::1237521,Mahmoud ELfar Pastrami without Garlic,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,8935001723820,2005801000000,814.95,529.95,112,Mahmoud El Far,الجبن واللحوم الباردة ,<p>Mahmoud ELfar Pastrami without Garlic</p>,,
Webkul\Product\Models\ProductFlat::1633916,محمود الفار بسطرمة بدون ثوم,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6224000514556,2005801000000,814.95,529.95,112,محمود الفار,الجبن واللحوم الباردة ,محمود الفار بسطرمة بدون ثوم,,
Webkul\Product\Models\ProductFlat::1633915,Mahmoud ELfar Pastrami without Garlic,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6224002781017,2005801000000,814.95,529.95,112,Mahmoud El Far,الجبن واللحوم الباردة ,<p>Mahmoud ELfar Pastrami without Garlic</p>,,
Webkul\Product\Models\ProductFlat::1098997,محمود الفار بسطرمة بدون ثوم,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6224000098001,2005801000000,814.95,529.95,112,محمود الفار,الجبن واللحوم الباردة ,محمود الفار بسطرمة بدون ثوم,,
Webkul\Product\Models\ProductFlat::1098996,Mahmoud ELfar Pastrami without Garlic,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6223004400629,2005801000000,814.95,529.95,112,Mahmoud El Far,الجبن واللحوم الباردة ,<p>Mahmoud ELfar Pastrami without Garlic</p>,,
Webkul\Product\Models\ProductFlat::1007474,محمود الفار بسطرمة بدون ثوم,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6223006051218,2005801000000,814.95,529.95,112,محمود الفار,الجبن واللحوم الباردة ,محمود الفار بسطرمة بدون ثوم,,
Webkul\Product\Models\ProductFlat::1007473,Mahmoud ELfar Pastrami without Garlic,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6223000750513,2005801000000,814.95,529.95,112,Mahmoud El Far,الجبن واللحوم الباردة ,<p>Mahmoud ELfar Pastrami without Garlic</p>,,
Webkul\Product\Models\ProductFlat::654382,محمود الفار بسطرمة بدون ثوم,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,2001844000000,2005801000000,742.95,529.95,112,محمود الفار,الجبن واللحوم الباردة ,محمود الفار بسطرمة بدون ثوم,,
Webkul\Product\Models\ProductFlat::654381,Mahmoud ELfar Pastrami without Garlic,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6222024101196,2005801000000,742.95,529.95,112,Mahmoud El Far,الجبن واللحوم الباردة ,<p>Mahmoud ELfar Pastrami without Garlic</p>,,
Webkul\Product\Models\ProductFlat::1928995,محمود الفار كوب ثلج مكعبات,محمود-الفار-كوب-ثلج-مكعبات-6222004194682,6623001290078,6222004194682,15,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار كوب ثلج مكعبات,,
Webkul\Product\Models\ProductFlat::1726186,محمود الفار ثوم مقشر 100 جم,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,6225000453128,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار ثوم مقشر 100 جم,,
Webkul\Product\Models\ProductFlat::1726185,Mahmoud ElFar Peeled Garlic - 100 gm  ,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,6223006317475,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud El Far Peeled Garlic - 100 gm</p>,,
Webkul\Product\Models\ProductFlat::1726196,محمود الفار ثوم مقشر 100 جم,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,6224008756255,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار ثوم مقشر 100 جم,,
Webkul\Product\Models\ProductFlat::1726195,Mahmoud ElFar Peeled Garlic - 100 gm  ,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,6222006202187,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud El Far Peeled Garlic - 100 gm</p>,,
Webkul\Product\Models\ProductFlat::1726192,محمود الفار ثوم مقشر 100 جم,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,2005553000000,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار ثوم مقشر 100 جم,,
Webkul\Product\Models\ProductFlat::1726191,Mahmoud ElFar Peeled Garlic - 100 gm  ,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,6221155091666,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud El Far Peeled Garlic - 100 gm</p>,,
Webkul\Product\Models\ProductFlat::1928985,محمود الفار كوب ثلج مكعبات,محمود-الفار-كوب-ثلج-مكعبات-6222004194682,6223000371473,6222004194682,15,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار كوب ثلج مكعبات,,
Webkul\Product\Models\ProductFlat::1928997,محمود الفار كوب ثلج مكعبات,محمود-الفار-كوب-ثلج-مكعبات-6222004194682,6224010623736,6222004194682,15,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار كوب ثلج مكعبات,,
Webkul\Product\Models\ProductFlat::1784914,محمود الفار مكعبات ثلج 3 كجم,محمود-الفار-مكعبات-ثلج-3كيلو-6222004194606,6222006202163,6222004194606,44.5,,112,محمود الفار,منتجات محمود الفار,محمود الفار مكعبات ثلج 3 كجم,,
Webkul\Product\Models\ProductFlat::1929013,محمود الفار كوب ثلج مكعبات,محمود-الفار-كوب-ثلج-مكعبات-6222004194682,2992176000000,6222004194682,15,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار كوب ثلج مكعبات,,
Webkul\Product\Models\ProductFlat::1726214,محمود الفار ثوم مقشر 100 جم,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,8690504081913,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار ثوم مقشر 100 جم,,
Webkul\Product\Models\ProductFlat::1726213,Mahmoud ElFar Peeled Garlic - 100 gm  ,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,6223003395865,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud El Far Peeled Garlic - 100 gm</p>,,
Webkul\Product\Models\ProductFlat::1726188,محمود الفار ثوم مقشر 100 جم,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,8690146675013,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار ثوم مقشر 100 جم,,
Webkul\Product\Models\ProductFlat::1726187,Mahmoud ElFar Peeled Garlic - 100 gm  ,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,6224008098201,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud El Far Peeled Garlic - 100 gm</p>,,
Webkul\Product\Models\ProductFlat::1726194,محمود الفار ثوم مقشر 100 جم,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,6222006202217,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار ثوم مقشر 100 جم,,
Webkul\Product\Models\ProductFlat::1726193,Mahmoud ElFar Peeled Garlic - 100 gm  ,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,6222006202224,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud El Far Peeled Garlic - 100 gm</p>,,
Webkul\Product\Models\ProductFlat::1726198,محمود الفار ثوم مقشر 100 جم,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,6223004991158,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار ثوم مقشر 100 جم,,
Webkul\Product\Models\ProductFlat::1726197,Mahmoud ElFar Peeled Garlic - 100 gm  ,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,6224001347061,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud El Far Peeled Garlic - 100 gm</p>,,
Webkul\Product\Models\ProductFlat::592798,Mahmoud ELfar Pastrami without Garlic,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6224000495084,2005801000000,742.95,529.95,112,Mahmoud El Far,الجبن واللحوم الباردة ,<p>Mahmoud ELfar Pastrami without Garlic</p>,,
Webkul\Product\Models\ProductFlat::592797,محمود الفار بسطرمة بدون ثوم,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6222006201715,2005801000000,742.95,529.95,112,محمود الفار,الجبن واللحوم الباردة ,محمود الفار بسطرمة بدون ثوم,,
Webkul\Product\Models\ProductFlat::1928991,محمود الفار كوب ثلج مكعبات,محمود-الفار-كوب-ثلج-مكعبات-6222004194682,8690504081920,6222004194682,15,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار كوب ثلج مكعبات,,
Webkul\Product\Models\ProductFlat::1726216,محمود الفار ثوم مقشر 100 جم,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,8690146108535,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار ثوم مقشر 100 جم,,
Webkul\Product\Models\ProductFlat::1726215,Mahmoud ElFar Peeled Garlic - 100 gm  ,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,6623001290085,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud El Far Peeled Garlic - 100 gm</p>,,
Webkul\Product\Models\ProductFlat::1784920,محمود الفار مكعبات ثلج 3 كجم,محمود-الفار-مكعبات-ثلج-3كيلو-6222004194606,8935001723844,6222004194606,44.5,,112,محمود الفار,منتجات محمود الفار,محمود الفار مكعبات ثلج 3 كجم,,
Webkul\Product\Models\ProductFlat::1784912,محمود الفار مكعبات ثلج 3 كجم,محمود-الفار-مكعبات-ثلج-3كيلو-6222004194606,769503904030,6222004194606,44.5,,112,محمود الفار,منتجات محمود الفار,محمود الفار مكعبات ثلج 3 كجم,,
Webkul\Product\Models\ProductFlat::1726190,محمود الفار ثوم مقشر 100 جم,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,6223000229842,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار ثوم مقشر 100 جم,,
Webkul\Product\Models\ProductFlat::1726189,Mahmoud ElFar Peeled Garlic - 100 gm  ,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,769503904078,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud El Far Peeled Garlic - 100 gm</p>,,
Webkul\Product\Models\ProductFlat::774602,محمود الفار بسطرمة بدون ثوم,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6223000372227,2005801000000,742.95,529.95,112,محمود الفار,الجبن واللحوم الباردة ,محمود الفار بسطرمة بدون ثوم,,
Webkul\Product\Models\ProductFlat::774601,Mahmoud ELfar Pastrami without Garlic,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,8690146132400,2005801000000,742.95,529.95,112,Mahmoud El Far,الجبن واللحوم الباردة ,<p>Mahmoud ELfar Pastrami without Garlic</p>,,
Webkul\Product\Models\ProductFlat::1929015,محمود الفار كوب ثلج مكعبات,محمود-الفار-كوب-ثلج-مكعبات-6222004194682,6223000662212,6222004194682,15,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار كوب ثلج مكعبات,,
Webkul\Product\Models\ProductFlat::1414431,محمود الفار ثومية 250 جم,محمود-الفار-ثومية-250-جم-6222220405869,9634000048246,6222220405869,75,,112,محمود الفار,منتجات محمود الفار,محمود الفار ثومية 250 جم,,
Webkul\Product\Models\ProductFlat::1414430,Mahmoud ELfar Toum Garlic Sauce 250 gm,محمود-الفار-ثومية-250-جم-6222220405869,6223000228814,6222220405869,75,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud ELfar Toum Garlic Sauce 250 gm</p>,,
Webkul\Product\Models\ProductFlat::1414443,محمود الفار ثومية 250 جم,محمود-الفار-ثومية-250-جم-6222220405869,6222006201722,6222220405869,75,,112,محمود الفار,منتجات محمود الفار,محمود الفار ثومية 250 جم,,
Webkul\Product\Models\ProductFlat::1414442,Mahmoud ELfar Toum Garlic Sauce 250 gm,محمود-الفار-ثومية-250-جم-6222220405869,611111110177,6222220405869,75,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud ELfar Toum Garlic Sauce 250 gm</p>,,
Webkul\Product\Models\ProductFlat::1414437,محمود الفار ثومية 250 جم,محمود-الفار-ثومية-250-جم-6222220405869,6223011431234,6222220405869,75,,112,محمود الفار,منتجات محمود الفار,محمود الفار ثومية 250 جم,,
Webkul\Product\Models\ProductFlat::1414436,Mahmoud ELfar Toum Garlic Sauce 250 gm,محمود-الفار-ثومية-250-جم-6222220405869,6222006200497,6222220405869,75,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud ELfar Toum Garlic Sauce 250 gm</p>,,
Webkul\Product\Models\ProductFlat::1784938,محمود الفار مكعبات ثلج 3 كجم,محمود-الفار-مكعبات-ثلج-3كيلو-6222004194606,6225000363182,6222004194606,44.5,,112,محمود الفار,منتجات محمود الفار,محمود الفار مكعبات ثلج 3 كجم,,
Webkul\Product\Models\ProductFlat::1929009,محمود الفار كوب ثلج مكعبات,محمود-الفار-كوب-ثلج-مكعبات-6222004194682,6224008467847,6222004194682,15,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار كوب ثلج مكعبات,,
Webkul\Product\Models\ProductFlat::1784924,محمود الفار مكعبات ثلج 3 كجم,محمود-الفار-مكعبات-ثلج-3كيلو-6222004194606,6225000453135,6222004194606,44.5,,112,محمود الفار,منتجات محمود الفار,محمود الفار مكعبات ثلج 3 كجم,,
Webkul\Product\Models\ProductFlat::1414441,محمود الفار ثومية 250 جم,محمود-الفار-ثومية-250-جم-6222220405869,6223007291286,6222220405869,75,,112,محمود الفار,منتجات محمود الفار,محمود الفار ثومية 250 جم,,
Webkul\Product\Models\ProductFlat::1414440,Mahmoud ELfar Toum Garlic Sauce 250 gm,محمود-الفار-ثومية-250-جم-6222220405869,2000361000000,6222220405869,75,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud ELfar Toum Garlic Sauce 250 gm</p>,,
Webkul\Product\Models\ProductFlat::1414439,محمود الفار ثومية 250 جم,محمود-الفار-ثومية-250-جم-6222220405869,8690146675211,6222220405869,75,,112,محمود الفار,منتجات محمود الفار,محمود الفار ثومية 250 جم,,
Webkul\Product\Models\ProductFlat::1414438,Mahmoud ELfar Toum Garlic Sauce 250 gm,محمود-الفار-ثومية-250-جم-6222220405869,8690146132578,6222220405869,75,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud ELfar Toum Garlic Sauce 250 gm</p>,,
Webkul\Product\Models\ProductFlat::1929011,محمود الفار كوب ثلج مكعبات,محمود-الفار-كوب-ثلج-مكعبات-6222004194682,6225000363199,6222004194682,15,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار كوب ثلج مكعبات,,
Webkul\Product\Models\ProductFlat::1784940,محمود الفار مكعبات ثلج 3 كجم,محمود-الفار-مكعبات-ثلج-3كيلو-6222004194606,6224009975648,6222004194606,44.5,,112,محمود الفار,منتجات محمود الفار,محمود الفار مكعبات ثلج 3 كجم,,
Webkul\Product\Models\ProductFlat::1414521,محمود الفار ثومية حارة 250 جم,محمود-الفار-ثومية-بالشطة-250-جم-6222225407677,6223006690424,6222225407677,75,,112,محمود الفار,منتجات محمود الفار,محمود الفار ثومية حارة 250 جم,,
Webkul\Product\Models\ProductFlat::1414520,Mahmoud ElFar Spicy Garlic Sauce 250 Gm,محمود-الفار-ثومية-بالشطة-250-جم-6222225407677,6224232757554,6222225407677,75,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud ELfar Spicy Toum Garlic Sauce 250 gm</p>,,
Webkul\Product\Models\ProductFlat::1414459,محمود الفار ثومية 250 جم,محمود-الفار-ثومية-250-جم-6222220405869,8690504081937,6222220405869,75,,112,محمود الفار,منتجات محمود الفار,محمود الفار ثومية 250 جم,,
Webkul\Product\Models\ProductFlat::1414458,Mahmoud ELfar Toum Garlic Sauce 250 gm,محمود-الفار-ثومية-250-جم-6222220405869,6223000228807,6222220405869,75,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud ELfar Toum Garlic Sauce 250 gm</p>,,
Webkul\Product\Models\ProductFlat::1784936,محمود الفار مكعبات ثلج 3 كجم,محمود-الفار-مكعبات-ثلج-3كيلو-6222004194606,745178611268,6222004194606,44.5,,112,محمود الفار,منتجات محمود الفار,محمود الفار مكعبات ثلج 3 كجم,,
Webkul\Product\Models\ProductFlat::1928987,محمود الفار كوب ثلج مكعبات,محمود-الفار-كوب-ثلج-مكعبات-6222004194682,9634000065007,6222004194682,15,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار كوب ثلج مكعبات,,
Webkul\Product\Models\ProductFlat::1726210,محمود الفار ثوم مقشر 100 جم,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,6222006201876,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار ثوم مقشر 100 جم,,
Webkul\Product\Models\ProductFlat::1726209,Mahmoud ElFar Peeled Garlic - 100 gm  ,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,8690146680215,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud El Far Peeled Garlic - 100 gm</p>,,
Webkul\Product\Models\ProductFlat::1414533,محمود الفار ثومية حارة 250 جم,محمود-الفار-ثومية-بالشطة-250-جم-6222225407677,769503904054,6222225407677,75,,112,محمود الفار,منتجات محمود الفار,محمود الفار ثومية حارة 250 جم,,
Webkul\Product\Models\ProductFlat::1414532,Mahmoud ElFar Spicy Garlic Sauce 250 Gm,محمود-الفار-ثومية-بالشطة-250-جم-6222225407677,8690146128717,6222225407677,75,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud ELfar Spicy Toum Garlic Sauce 250 gm</p>,,
Webkul\Product\Models\ProductFlat::1784916,محمود الفار مكعبات ثلج 3 كجم,محمود-الفار-مكعبات-ثلج-3كيلو-6222004194606,6223006692312,6222004194606,44.5,,112,محمود الفار,منتجات محمود الفار,محمود الفار مكعبات ثلج 3 كجم,,
Webkul\Product\Models\ProductFlat::1928989,محمود الفار كوب ثلج مكعبات,محمود-الفار-كوب-ثلج-مكعبات-6222004194682,6224009463107,6222004194682,15,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار كوب ثلج مكعبات,,
Webkul\Product\Models\ProductFlat::1843077,محمود الفار بسطرمة بدون ثوم,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6224007486603,2005801000000,546.75,529.95,112,Mahmoud El Far,الجبن واللحوم الباردة ,محمود الفار بسطرمة بدون ثوم,,
Webkul\Product\Models\ProductFlat::1843076,Mahmoud ELfar Pastrami without Garlic,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6221033177277,2005801000000,546.75,529.95,112,Mahmoud El Far,الجبن واللحوم الباردة ,<p>Mahmoud ELfar Pastrami without Garlic</p>,,
Webkul\Product\Models\ProductFlat::1414433,محمود الفار ثومية 250 جم,محمود-الفار-ثومية-250-جم-6222220405869,6224232757356,6222220405869,75,,112,محمود الفار,منتجات محمود الفار,محمود الفار ثومية 250 جم,,
Webkul\Product\Models\ProductFlat::1414432,Mahmoud ELfar Toum Garlic Sauce 250 gm,محمود-الفار-ثومية-250-جم-6222220405869,6221155110671,6222220405869,75,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud ELfar Toum Garlic Sauce 250 gm</p>,,
Webkul\Product\Models\ProductFlat::714492,محمود الفار بسطرمة بدون ثوم,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,2005848000000,2005801000000,742.95,529.95,112,محمود الفار,الجبن واللحوم الباردة ,محمود الفار بسطرمة بدون ثوم,,
Webkul\Product\Models\ProductFlat::714491,Mahmoud ELfar Pastrami without Garlic,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6224009463169,2005801000000,742.95,529.95,112,Mahmoud El Far,الجبن واللحوم الباردة ,<p>Mahmoud ELfar Pastrami without Garlic</p>,,
Webkul\Product\Models\ProductFlat::1414527,محمود الفار ثومية حارة 250 جم,محمود-الفار-ثومية-بالشطة-250-جم-6222225407677,6223000229934,6222225407677,75,,112,محمود الفار,منتجات محمود الفار,محمود الفار ثومية حارة 250 جم,,
Webkul\Product\Models\ProductFlat::1414526,Mahmoud ElFar Spicy Garlic Sauce 250 Gm,محمود-الفار-ثومية-بالشطة-250-جم-6222225407677,6223006360501,6222225407677,75,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud ELfar Spicy Toum Garlic Sauce 250 gm</p>,,
Webkul\Product\Models\ProductFlat::1661034,محمود الفار ثومية 250 جم,محمود-الفار-ثومية-250-جم-6222220405869,8690146120575,6222220405869,75,,112,محمود الفار,منتجات محمود الفار,محمود الفار ثومية 250 جم,,
Webkul\Product\Models\ProductFlat::1661033,Mahmoud ELfar Toum Garlic Sauce 250 gm,محمود-الفار-ثومية-250-جم-6222220405869,6224000077020,6222220405869,75,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud ELfar Toum Garlic Sauce 250 gm</p>,,
Webkul\Product\Models\ProductFlat::1414455,محمود الفار ثومية 250 جم,محمود-الفار-ثومية-250-جم-6222220405869,6223003395872,6222220405869,75,,112,محمود الفار,منتجات محمود الفار,محمود الفار ثومية 250 جم,,
Webkul\Product\Models\ProductFlat::1414454,Mahmoud ELfar Toum Garlic Sauce 250 gm,محمود-الفار-ثومية-250-جم-6222220405869,6224010634336,6222220405869,75,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud ELfar Toum Garlic Sauce 250 gm</p>,,
Webkul\Product\Models\ProductFlat::1414435,محمود الفار ثومية 250 جم,محمود-الفار-ثومية-250-جم-6222220405869,6222006201883,6222220405869,75,,112,محمود الفار,منتجات محمود الفار,محمود الفار ثومية 250 جم,,
Webkul\Product\Models\ProductFlat::1414434,Mahmoud ELfar Toum Garlic Sauce 250 gm,محمود-الفار-ثومية-250-جم-6222220405869,9634000065014,6222220405869,75,,112,Mahmoud El Far,منتجات محمود الفار,<p>Mahmoud ELfar Toum Garlic Sauce 250 gm</p>,,
Webkul\Product\Models\ProductFlat::524226,محمود الفار بسطرمة بدون ثوم,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,8690146680314,2005801000000,742.95,529.95,112,محمود الفار,الجبن واللحوم الباردة ,محمود الفار بسطرمة بدون ثوم,,
Webkul\Product\Models\ProductFlat::524225,Mahmoud ELfar Pastrami without Garlic,محمود-الفار-بسطرمه-فاكيوم-بدون-ثوم-2005801000000,6224010236165,2005801000000,742.95,529.95,112,Mahmoud El Far,الجبن واللحوم الباردة ,<p>Mahmoud ELfar Pastrami without Garlic</p>,,
Webkul\Product\Models\ProductFlat::1726206,محمود الفار ثوم مقشر 100 جم,محمود-الفار-ثوم-مقشر-100-جم-6222004199281,6224008070771,6222004199281,27,,112,Mahmoud El Far,منتجات محمود الفار,محمود الفار ثوم مقشر 100 جم,,
